"","s1","s2","z","stratum"
"1267",202442,464580.5,65.6295937288506,"BA"
"1268",202467,464580.5,89.6908187006231,"BA"
"1269",202517,464580.5,166.958360967041,"XF"
"1270",202542,464580.5,184.948784305719,"XF"
"1271",202567,464580.5,279.620904273466,"XF"
"1272",202592,464580.5,174.951171017354,"XF"
"1273",202617,464580.5,165.056519263512,"XF"
"1274",202642,464580.5,196.432194679937,"XF"
"1275",202667,464580.5,129.321658836317,"BA"
"1276",202692,464580.5,191.351536887396,"BA"
"1277",202717,464580.5,98.6849816824884,"BA"
"1278",202742,464580.5,74.7665886215774,"BA"
"1279",202767,464580.5,49.4218096221636,"BA"
"1280",202792,464580.5,60.4558275551199,"BA"
"1281",202817,464580.5,73.8272753928948,"BA"
"1282",202842,464580.5,102.750793479541,"BA"
"1283",202867,464580.5,78.8094947690203,"BA"
"1284",202892,464580.5,94.6474539353515,"BA"
"1285",202917,464580.5,49.5621564477024,"BA"
"1286",202942,464580.5,79.3564718598852,"BA"
"1287",202967,464580.5,46.9978094938498,"BA"
"1288",202992,464580.5,111.87337474588,"BA"
"1289",203017,464580.5,138.638720189181,"BA"
"1290",203042,464580.5,128.322367415934,"BA"
"1291",203067,464580.5,124.729223056945,"BA"
"1292",203092,464580.5,138.09742883994,"BA"
"1293",203117,464580.5,138.713376320305,"BA"
"1294",203142,464580.5,195.587834455531,"BA"
"1295",203167,464580.5,122.368486865256,"BA"
"1296",203192,464580.5,84.7846892310291,"BA"
"1297",203217,464580.5,77.2585782692724,"BA"
"1298",203242,464580.5,103.767793422966,"BA"
"1299",203267,464580.5,94.0656550288679,"BA"
"1300",203442,464580.5,75.1112749684374,"PA"
"1301",203467,464580.5,58.0899761887041,"PA"
"1302",203492,464580.5,82.1355141543369,"PA"
"1303",203517,464580.5,91.4128105424573,"PA"
"1304",203542,464580.5,81.4920559716155,"PA"
"1305",203567,464580.5,75.3060070109509,"PA"
"1306",203592,464580.5,80.6077687817715,"BA"
"1307",203617,464580.5,156.368974738344,"BA"
"1308",203642,464580.5,92.0588051158895,"BA"
"1309",203667,464580.5,50.2056077214702,"BA"
"1310",203692,464580.5,58.2366357532059,"BA"
"1311",203717,464580.5,61.050302203013,"BA"
"1312",203742,464580.5,59.0377162660259,"BA"
"1313",203767,464580.5,55.2651317869311,"BA"
"1314",203792,464580.5,87.1528338285819,"BA"
"1315",203817,464580.5,76.2221799911764,"BA"
"1316",203842,464580.5,103.787339997906,"BA"
"1317",203867,464580.5,61.8896142351781,"BA"
"1318",203892,464580.5,54.9959140272589,"BA"
"1319",203992,464580.5,81.34596276995,"BA"
"1320",204017,464580.5,74.9686485886598,"BA"
"1321",204042,464580.5,70.0413918898399,"BA"
"1322",204067,464580.5,47.529826984428,"BA"
"1323",204092,464580.5,70.7933893091068,"BA"
"1324",204117,464580.5,54.2122968859838,"BA"
"1325",204142,464580.5,49.9315523381609,"BA"
"1326",204167,464580.5,64.1692610253881,"BA"
"1327",204192,464580.5,62.220075197472,"BA"
"1328",204217,464580.5,63.6624540670391,"BA"
"1329",204242,464580.5,60.4490822765537,"XF"
"1330",204267,464580.5,58.8352336208545,"XF"
"1331",204292,464580.5,40.3136772731974,"XF"
"1332",204317,464580.5,37.6280372120218,"XF"
"1333",204342,464580.5,56.4185391833394,"XF"
"1334",204367,464580.5,70.7176792967536,"XF"
"1335",204392,464580.5,72.3194162102843,"XF"
"1336",204417,464580.5,49.4956621624988,"XF"
"1337",204442,464580.5,69.3955914256981,"XF"
"1338",204467,464580.5,78.859265465569,"XF"
"1339",204492,464580.5,87.5339176127054,"XF"
"1340",204517,464580.5,53.2846937586927,"PA"
"1341",204542,464580.5,45.2893635450858,"PA"
"1342",204692,464580.5,173.54441872142,"BA"
"1343",204717,464580.5,196.983067082673,"BA"
"1344",204742,464580.5,140.586398950001,"BA"
"1345",204767,464580.5,93.966535095297,"BA"
"1346",204792,464580.5,48.1398684020294,"BA"
"1347",204817,464580.5,37.4205596928921,"BA"
"1348",204842,464580.5,45.9097084205856,"BA"
"1349",204867,464580.5,43.7486389508352,"BA"
"1350",204892,464580.5,71.7462210702091,"PA"
"1351",204917,464580.5,42.2059254662186,"PA"
"1352",204942,464580.5,36.5827373938184,"PA"
"1353",204967,464580.5,37.9620563186251,"PA"
"1354",204992,464580.5,82.3995590655108,"XF"
"1355",205042,464580.5,83.0651931501322,"XF"
"1356",205067,464580.5,88.013896487729,"XF"
"1357",205092,464580.5,81.7447158351575,"XF"
"1358",205117,464580.5,59.2393138778506,"PA"
"1359",205142,464580.5,51.2840280784346,"PA"
"1360",205167,464580.5,41.7532358107867,"PA"
"1361",205192,464580.5,34.6617293267399,"PA"
"1362",205217,464580.5,39.9492600198452,"PA"
"1363",205242,464580.5,34.9715930291342,"PA"
"1364",205267,464580.5,33.8578225377682,"PA"
"1365",205292,464580.5,32.5204842175708,"PA"
"1366",205317,464580.5,28.309888880281,"PA"
"1367",205342,464580.5,61.4105037061814,"PA"
"1368",205367,464580.5,44.7819011543768,"PA"
"1369",205392,464580.5,56.1014733463864,"PA"
"1370",205717,464580.5,39.6111736878503,"BA"
"1371",205742,464580.5,35.7680819860596,"BA"
"1372",205767,464580.5,44.7923443186867,"BA"
"1373",206592,464580.5,107.011922577392,"XF"
"1374",206617,464580.5,39.7441702154465,"XF"
"1375",206642,464580.5,72.4075434918057,"XF"
"1376",207242,464580.5,39.7030667358699,"RA"
"1377",207267,464580.5,76.4665222454782,"RA"
"1378",207292,464580.5,85.4629478801599,"RA"
"1379",207342,464580.5,53.7078605651058,"RA"
"1380",207367,464580.5,75.8068680587707,"RA"
"1381",207392,464580.5,48.4391393528631,"RA"
"1382",207417,464580.5,64.4410275188947,"RA"
"1383",207442,464580.5,68.5633359684728,"RA"
"1384",207467,464580.5,99.6086708957022,"RA"
"1385",207492,464580.5,50.2053802929418,"RA"
"1386",207517,464580.5,50.3259659635213,"RA"
"1387",201767,464605.5,213.142180562229,"XF"
"1388",201792,464605.5,264.575819136887,"XF"
"1389",201817,464605.5,148.230475536624,"XF"
"1390",201842,464605.5,76.6242007755966,"XF"
"1391",201867,464605.5,128.622114114743,"XF"
"1392",201892,464605.5,96.0035276633929,"XF"
"1393",201917,464605.5,99.4637202733373,"XF"
"1394",201942,464605.5,48.4200183302763,"PA"
"1395",201967,464605.5,73.7205449296811,"PA"
"1396",201992,464605.5,78.3816550761016,"XF"
"1397",202017,464605.5,68.6965279046371,"PA"
"1398",202042,464605.5,162.960798856927,"XF"
"1399",202242,464605.5,82.6955984916389,"BA"
"1400",202267,464605.5,78.4748122278281,"BA"
"1401",202292,464605.5,118.003218415779,"XF"
"1402",202317,464605.5,73.0492506875164,"BA"
"1403",202342,464605.5,70.3585570866559,"BA"
"1404",202367,464605.5,66.070160832058,"BA"
"1405",202392,464605.5,49.5004416708536,"BA"
"1406",202417,464605.5,58.1263292493696,"BA"
"1407",202442,464605.5,70.2898475800879,"BA"
"1408",202567,464605.5,320.748874023935,"XF"
"1409",202592,464605.5,186.477232616867,"XF"
"1410",202617,464605.5,221.727934677804,"XF"
"1411",202667,464605.5,108.58433799237,"BA"
"1412",202692,464605.5,107.210500587641,"BA"
"1413",202717,464605.5,71.0552861326164,"BA"
"1414",202742,464605.5,71.0380085151826,"BA"
"1415",202767,464605.5,59.316508068825,"BA"
"1416",202792,464605.5,107.491681544529,"BA"
"1417",202817,464605.5,68.6292123978336,"BA"
"1418",202842,464605.5,60.9166252589864,"BA"
"1419",202867,464605.5,57.3895314606964,"BA"
"1420",202892,464605.5,74.8104528135128,"BA"
"1421",202917,464605.5,117.917777785448,"BA"
"1422",202942,464605.5,80.7582352856299,"BA"
"1423",202967,464605.5,95.9825636060781,"BA"
"1424",202992,464605.5,90.1993541089189,"BA"
"1425",203017,464605.5,72.3793407475775,"BA"
"1426",203042,464605.5,99.6711967157598,"BA"
"1427",203067,464605.5,187.204316603794,"BA"
"1428",203092,464605.5,161.299736397295,"BA"
"1429",203117,464605.5,147.484474947856,"BA"
"1430",203142,464605.5,232.630409695311,"BA"
"1431",203167,464605.5,136.509633520701,"BA"
"1432",203192,464605.5,108.5696343066,"BA"
"1433",203217,464605.5,112.167587304057,"BA"
"1434",203242,464605.5,74.0474494609393,"BA"
"1435",203267,464605.5,118.280327139352,"BA"
"1436",203292,464605.5,88.1338816209532,"BA"
"1437",203392,464605.5,69.2783520252351,"PA"
"1438",203417,464605.5,78.2836063277295,"PA"
"1439",203442,464605.5,110.275518609275,"PA"
"1440",203467,464605.5,64.7244375596294,"PA"
"1441",203492,464605.5,65.6631501468809,"PA"
"1442",203517,464605.5,120.59859017659,"PA"
"1443",203542,464605.5,108.674415619285,"PA"
"1444",203567,464605.5,90.7702236838416,"PA"
"1445",203592,464605.5,78.2955150352573,"PA"
"1446",203617,464605.5,117.481361728886,"PA"
"1447",203642,464605.5,72.7004712079493,"BA"
"1448",203667,464605.5,81.6135402007555,"BA"
"1449",203692,464605.5,59.9285488370613,"BA"
"1450",203717,464605.5,58.9197673711691,"BA"
"1451",203742,464605.5,81.7465088850501,"BA"
"1452",203767,464605.5,56.785601493953,"BA"
"1453",203792,464605.5,54.3989992981502,"BA"
"1454",203817,464605.5,101.934361365903,"BA"
"1455",203842,464605.5,92.3461638532611,"BA"
"1456",203867,464605.5,67.5489149384725,"BA"
"1457",203892,464605.5,55.0001100425793,"BA"
"1458",203917,464605.5,60.092571433684,"BA"
"1459",203942,464605.5,56.7173260776447,"BA"
"1460",204042,464605.5,74.0559946292032,"BA"
"1461",204067,464605.5,53.2203103937448,"BA"
"1462",204092,464605.5,80.4506771895731,"BA"
"1463",204117,464605.5,66.7054001597785,"BA"
"1464",204142,464605.5,57.9950723517951,"BA"
"1465",204167,464605.5,45.6377169567755,"BA"
"1466",204192,464605.5,36.8682529202145,"BA"
"1467",204217,464605.5,48.942118826129,"BA"
"1468",204242,464605.5,51.0723388353866,"XF"
"1469",204267,464605.5,61.6049559486072,"XF"
"1470",204292,464605.5,40.239179944424,"XF"
"1471",204317,464605.5,62.4450444095332,"XF"
"1472",204342,464605.5,52.9994407989668,"XF"
"1473",204367,464605.5,51.8993120280701,"XF"
"1474",204392,464605.5,58.3470402977611,"XF"
"1475",204417,464605.5,54.6609551310906,"XF"
"1476",204442,464605.5,71.245957221084,"XF"
"1477",204467,464605.5,83.0741055566181,"XF"
"1478",204492,464605.5,89.3345443978855,"XF"
"1479",204517,464605.5,70.9248255850358,"PA"
"1480",204542,464605.5,53.4702157790997,"PA"
"1481",204567,464605.5,52.3920205982025,"PA"
"1482",204692,464605.5,146.169925930679,"BA"
"1483",204717,464605.5,171.748203718843,"BA"
"1484",204742,464605.5,132.398786949131,"BA"
"1485",204767,464605.5,108.248617908551,"BA"
"1486",204792,464605.5,78.7496912325888,"BA"
"1487",204817,464605.5,83.8994313257185,"BA"
"1488",204842,464605.5,51.7147892297323,"BA"
"1489",204867,464605.5,47.1016501243929,"BA"
"1490",204892,464605.5,33.7531090357581,"BA"
"1491",204917,464605.5,45.0890438999359,"PA"
"1492",204942,464605.5,82.7125561337744,"XF"
"1493",204967,464605.5,87.2428943281566,"XF"
"1494",204992,464605.5,98.9900500477155,"XF"
"1495",205017,464605.5,71.6529192497615,"XF"
"1496",205042,464605.5,105.592403232257,"XF"
"1497",205067,464605.5,100.849695844311,"XF"
"1498",205092,464605.5,126.050221679105,"XF"
"1499",205117,464605.5,49.492535079643,"PA"
"1500",205142,464605.5,29.6553832588844,"PA"
"1501",205167,464605.5,31.1886255606697,"PA"
"1502",205192,464605.5,42.1076271346204,"PA"
"1503",205217,464605.5,37.6297686979296,"PA"
"1504",205242,464605.5,37.3625686468995,"PA"
"1505",205267,464605.5,30.949352127628,"PA"
"1506",205292,464605.5,24.6616182351594,"PA"
"1507",205317,464605.5,21.6413729169277,"PA"
"1508",205342,464605.5,46.8726915421536,"PA"
"1509",205367,464605.5,57.8444146871359,"PA"
"1510",205392,464605.5,88.3357087312019,"PA"
"1511",205417,464605.5,75.737785474989,"PA"
"1512",205442,464605.5,68.8616250004197,"PA"
"1513",205467,464605.5,45.0228506299416,"PA"
"1514",205717,464605.5,48.7602157858559,"BA"
"1515",205742,464605.5,51.3389937166948,"BA"
"1516",205767,464605.5,40.2725128994591,"BA"
"1517",206592,464605.5,71.442385990495,"XF"
"1518",206617,464605.5,51.6619708413763,"XF"
"1519",206642,464605.5,53.0050894149184,"XF"
"1520",207242,464605.5,68.257257656457,"RA"
"1521",207267,464605.5,68.2670877384535,"RA"
"1522",207292,464605.5,131.5849301969,"RA"
"1523",207317,464605.5,90.8803581359379,"RA"
"1524",207342,464605.5,58.0587672847371,"RA"
"1525",207367,464605.5,77.8779665577029,"RA"
"1526",207392,464605.5,66.7826100798815,"RA"
"1527",207417,464605.5,113.728090103603,"RA"
"1528",207442,464605.5,71.9111375564547,"RA"
"1529",207467,464605.5,74.5034456805065,"RA"
"1530",207492,464605.5,64.3313916418306,"RA"
"1531",207517,464605.5,50.6807386871362,"RA"
"1532",201742,464630.5,162.398637057092,"XF"
"1533",201767,464630.5,155.561837832366,"XF"
"1534",201792,464630.5,230.24899277905,"XF"
"1535",201817,464630.5,137.63009383473,"PA"
"1536",201842,464630.5,53.7821165463451,"PA"
"1537",201867,464630.5,73.201592936598,"XF"
"1538",201892,464630.5,81.6589293033426,"XF"
"1539",201917,464630.5,77.2196852746646,"XF"
"1540",201942,464630.5,112.967200022714,"XF"
"1541",201967,464630.5,127.651904112346,"XF"
"1542",201992,464630.5,137.096205198036,"XF"
"1543",202217,464630.5,64.0353498458533,"BA"
"1544",202242,464630.5,74.577305318537,"BA"
"1545",202267,464630.5,58.9688700202887,"BA"
"1546",202292,464630.5,54.2948095863947,"BA"
"1547",202317,464630.5,63.5177872356522,"BA"
"1548",202342,464630.5,80.0127832722083,"BA"
"1549",202367,464630.5,50.803580435504,"BA"
"1550",202392,464630.5,41.6592494810737,"BA"
"1551",202417,464630.5,45.2379411207291,"BA"
"1552",202442,464630.5,70.5054896840819,"BA"
"1553",202617,464630.5,161.241600113478,"XF"
"1554",202692,464630.5,62.4109005407798,"BA"
"1555",202717,464630.5,59.5428172311564,"BA"
"1556",202742,464630.5,54.2073596772385,"BA"
"1557",202767,464630.5,71.1439083799143,"BA"
"1558",202792,464630.5,91.4227493803721,"BA"
"1559",202817,464630.5,75.7079245968537,"BA"
"1560",202842,464630.5,67.9458711839904,"BA"
"1561",202867,464630.5,58.1106159516384,"BA"
"1562",202892,464630.5,87.8408636410789,"BA"
"1563",202917,464630.5,87.5805529684199,"BA"
"1564",202942,464630.5,78.4317165636553,"BA"
"1565",202967,464630.5,68.2946650917104,"BA"
"1566",202992,464630.5,83.417265199313,"BA"
"1567",203017,464630.5,99.0222471382198,"BA"
"1568",203042,464630.5,132.068825578125,"BA"
"1569",203067,464630.5,204.353025275364,"BA"
"1570",203092,464630.5,151.180946392233,"BA"
"1571",203117,464630.5,142.062942707607,"BA"
"1572",203142,464630.5,151.944485089113,"BA"
"1573",203167,464630.5,171.245199903852,"BA"
"1574",203192,464630.5,195.465231333616,"BA"
"1575",203217,464630.5,175.53945734723,"BA"
"1576",203242,464630.5,99.7840419532201,"BA"
"1577",203267,464630.5,71.1580561190865,"BA"
"1578",203292,464630.5,95.4517088288801,"BA"
"1579",203317,464630.5,69.3098741002787,"BA"
"1580",203342,464630.5,46.6048052764421,"PA"
"1581",203367,464630.5,87.9802443492023,"PA"
"1582",203417,464630.5,79.6595050125923,"PA"
"1583",203442,464630.5,72.2546486946766,"PA"
"1584",203467,464630.5,113.46505494463,"PA"
"1585",203492,464630.5,111.469746630946,"PA"
"1586",203517,464630.5,111.323671903607,"PA"
"1587",203542,464630.5,212.048769241724,"PA"
"1588",203567,464630.5,142.034426655337,"PA"
"1589",203617,464630.5,88.8563454306862,"PA"
"1590",203642,464630.5,69.258996516975,"PA"
"1591",203667,464630.5,49.1940976193719,"BA"
"1592",203692,464630.5,70.1352706802876,"BA"
"1593",203717,464630.5,61.1518677228878,"BA"
"1594",203742,464630.5,82.4895456576226,"BA"
"1595",203767,464630.5,75.7937837816582,"BA"
"1596",203792,464630.5,91.8388367899344,"BA"
"1597",203817,464630.5,85.7043356792004,"BA"
"1598",203842,464630.5,81.0289021911584,"BA"
"1599",203867,464630.5,51.28202287896,"BA"
"1600",203892,464630.5,58.3470402977611,"BA"
"1601",203917,464630.5,40.4705052904766,"BA"
"1602",203942,464630.5,36.0424440926327,"BA"
"1603",203967,464630.5,81.2798935379862,"BA"
"1604",203992,464630.5,84.7880044320442,"BA"
"1605",204067,464630.5,43.3796709909205,"BA"
"1606",204092,464630.5,37.4070902650423,"BA"
"1607",204117,464630.5,45.5059442534882,"BA"
"1608",204142,464630.5,34.5334455724962,"BA"
"1609",204167,464630.5,26.8425234426977,"BA"
"1610",204192,464630.5,46.6063164583396,"BA"
"1611",204217,464630.5,32.5294639958073,"BA"
"1612",204242,464630.5,69.128735428517,"XF"
"1613",204292,464630.5,53.2225690321905,"XF"
"1614",204317,464630.5,53.091017472659,"XF"
"1615",204342,464630.5,60.4630637119821,"XF"
"1616",204367,464630.5,60.6031138446093,"XF"
"1617",204392,464630.5,69.5667139634387,"XF"
"1618",204417,464630.5,77.1227958504788,"XF"
"1619",204442,464630.5,81.6057572981631,"XF"
"1620",204467,464630.5,94.8904822094026,"XF"
"1621",204492,464630.5,38.2245384926302,"PA"
"1622",204517,464630.5,29.5017329334421,"PA"
"1623",204542,464630.5,43.4765954356585,"PA"
"1624",204567,464630.5,48.366897846242,"PA"
"1625",204592,464630.5,59.565336525133,"PA"
"1626",204617,464630.5,49.5566148007847,"PA"
"1627",204642,464630.5,89.1711601490591,"PA"
"1628",204667,464630.5,97.616504369393,"BA"
"1629",204692,464630.5,141.022679755928,"BA"
"1630",204717,464630.5,295.85921286249,"BA"
"1631",204742,464630.5,132.720395907544,"BA"
"1632",204767,464630.5,122.374088578255,"BA"
"1633",204792,464630.5,90.722971371057,"BA"
"1634",204817,464630.5,53.6786092188291,"BA"
"1635",204842,464630.5,62.3056692948078,"BA"
"1636",204867,464630.5,46.872445685747,"BA"
"1637",204892,464630.5,64.5256769115736,"XF"
"1638",204917,464630.5,62.501674471715,"XF"
"1639",204942,464630.5,62.8731973084439,"XF"
"1640",204967,464630.5,59.2170590244235,"XF"
"1641",204992,464630.5,54.5592814587531,"XF"
"1642",205017,464630.5,113.743926301619,"XF"
"1643",205042,464630.5,115.607049214851,"XF"
"1644",205067,464630.5,105.562398668667,"XF"
"1645",205117,464630.5,53.9438220402541,"PA"
"1646",205142,464630.5,40.0698713454401,"PA"
"1647",205217,464630.5,68.8143905179983,"XF"
"1648",205242,464630.5,48.1581669166877,"XF"
"1649",205267,464630.5,27.8583289590179,"PA"
"1650",205292,464630.5,31.407239136597,"PA"
"1651",205317,464630.5,24.8843625791386,"PA"
"1652",205342,464630.5,47.185702285914,"PA"
"1653",205367,464630.5,78.1984689460471,"PA"
"1654",205392,464630.5,63.4959535997879,"PA"
"1655",205417,464630.5,53.5259420892883,"PA"
"1656",205442,464630.5,76.4328387053169,"PA"
"1657",205717,464630.5,78.385093677806,"BA"
"1658",205742,464630.5,54.0006213005047,"BA"
"1659",207217,464630.5,128.788430738307,"RA"
"1660",207242,464630.5,67.7361843363738,"RA"
"1661",207267,464630.5,96.3048988211592,"RA"
"1662",207292,464630.5,113.644227570155,"RA"
"1663",207317,464630.5,91.113322541441,"RA"
"1664",207342,464630.5,129.399997577048,"RA"
"1665",207367,464630.5,100.378614784724,"RA"
"1666",207392,464630.5,92.8859639939821,"RA"
"1667",207417,464630.5,96.0573777464683,"RA"
"1668",207442,464630.5,74.1767916795477,"RA"
"1669",207467,464630.5,80.7391373145633,"RA"
"1670",207492,464630.5,102.747951785847,"RA"
"1671",207517,464630.5,105.560586585549,"RA"
"1672",201742,464655.5,198.55368044453,"XF"
"1673",201767,464655.5,149.297137263117,"XF"
"1674",201792,464655.5,166.074468727649,"XF"
"1675",201817,464655.5,108.455644799425,"PA"
"1676",201842,464655.5,82.6580280143086,"PA"
"1677",201867,464655.5,68.4783201128315,"PA"
"1678",201892,464655.5,103.07776895816,"XF"
"1679",201917,464655.5,83.9530569872555,"XF"
"1680",201942,464655.5,66.5088964596669,"XF"
"1681",201967,464655.5,71.315329293974,"XF"
"1682",201992,464655.5,48.6579852240401,"PA"
"1683",202017,464655.5,133.500910152752,"XF"
"1684",202117,464655.5,73.0863568244715,"XF"
"1685",202142,464655.5,86.1779805993267,"XF"
"1686",202192,464655.5,45.9010073918986,"PA"
"1687",202217,464655.5,54.3186981646391,"BA"
"1688",202242,464655.5,74.9393053582648,"BA"
"1689",202267,464655.5,81.0441268323021,"BA"
"1690",202317,464655.5,92.3208917486988,"BA"
"1691",202342,464655.5,74.3782152785166,"BA"
"1692",202367,464655.5,31.9342948427157,"BA"
"1693",202392,464655.5,36.6101696554031,"BA"
"1694",202417,464655.5,49.0249783886447,"BA"
"1695",202442,464655.5,66.4004599427395,"BA"
"1696",202742,464655.5,67.8684814030991,"BA"
"1697",202767,464655.5,77.703256462201,"BA"
"1698",202792,464655.5,71.3162134502277,"BA"
"1699",202817,464655.5,73.2957929266843,"BA"
"1700",202842,464655.5,123.188528600268,"BA"
"1701",202867,464655.5,83.0675300886733,"BA"
"1702",202892,464655.5,85.4009459759025,"BA"
"1703",202917,464655.5,90.255543190172,"BA"
"1704",202942,464655.5,98.7466451724906,"BA"
"1705",202967,464655.5,55.2726954629001,"BA"
"1706",202992,464655.5,92.5503110078631,"BA"
"1707",203017,464655.5,93.4667504118434,"BA"
"1708",203042,464655.5,111.209389254663,"BA"
"1709",203067,464655.5,155.142632278964,"BA"
"1710",203092,464655.5,180.7227816196,"BA"
"1711",203117,464655.5,275.930399654955,"BA"
"1712",203142,464655.5,282.174768826878,"BA"
"1713",203167,464655.5,224.615186687859,"BA"
"1714",203192,464655.5,264.762979964132,"BA"
"1715",203217,464655.5,191.066339892424,"BA"
"1716",203242,464655.5,193.845180734139,"BA"
"1717",203267,464655.5,134.72291351354,"BA"
"1718",203292,464655.5,86.0836419659146,"BA"
"1719",203317,464655.5,91.1186231341892,"BA"
"1720",203342,464655.5,68.0433327597526,"BA"
"1721",203367,464655.5,61.0359230366509,"PA"
"1722",203392,464655.5,102.068213133553,"PA"
"1723",203417,464655.5,89.83304913695,"PA"
"1724",203467,464655.5,112.990149677923,"PA"
"1725",203492,464655.5,101.692978133367,"PA"
"1726",203517,464655.5,121.811292962206,"PA"
"1727",203542,464655.5,174.609802987196,"PA"
"1728",203567,464655.5,70.941805052485,"PA"
"1729",203617,464655.5,102.519941912598,"PA"
"1730",203642,464655.5,53.2637107824913,"PA"
"1731",203667,464655.5,89.8103490654863,"BA"
"1732",203692,464655.5,94.3821828172958,"BA"
"1733",203717,464655.5,94.7092138631877,"BA"
"1734",203742,464655.5,83.2128265077746,"BA"
"1735",203767,464655.5,117.936671765207,"BA"
"1736",203792,464655.5,89.3896832584091,"BA"
"1737",203817,464655.5,59.4307734822087,"BA"
"1738",203842,464655.5,64.4316869214747,"BA"
"1739",203867,464655.5,54.5517893960994,"BA"
"1740",203892,464655.5,68.8410400427392,"BA"
"1741",203917,464655.5,49.3041897297209,"BA"
"1742",203942,464655.5,53.3933224250082,"BA"
"1743",203967,464655.5,53.4549709944448,"BA"
"1744",203992,464655.5,83.6024707718245,"BA"
"1745",204017,464655.5,50.0752449625356,"BA"
"1746",204117,464655.5,34.4700324695741,"BA"
"1747",204142,464655.5,38.5250904343174,"BA"
"1748",204167,464655.5,32.4044591523921,"BA"
"1749",204192,464655.5,51.0156152520419,"BA"
"1750",204217,464655.5,41.0431979326792,"BA"
"1751",204242,464655.5,45.2927325920101,"XF"
"1752",204267,464655.5,51.617118858768,"XF"
"1753",204292,464655.5,81.7393369214516,"XF"
"1754",204317,464655.5,76.0047806623719,"XF"
"1755",204342,464655.5,105.387424640321,"XF"
"1756",204392,464655.5,58.1678083654505,"XF"
"1757",204417,464655.5,74.1321325023445,"XF"
"1758",204442,464655.5,76.2287951715406,"XF"
"1759",204467,464655.5,84.3430303285113,"XF"
"1760",204492,464655.5,48.5539199756424,"PA"
"1761",204517,464655.5,36.0137113365979,"PA"
"1762",204542,464655.5,47.3136072380987,"PA"
"1763",204567,464655.5,40.054789363094,"PA"
"1764",204592,464655.5,49.1789580856241,"PA"
"1765",204617,464655.5,82.3367956887598,"PA"
"1766",204642,464655.5,84.7690448488139,"BA"
"1767",204667,464655.5,69.6490291706191,"BA"
"1768",204692,464655.5,79.2641200795307,"BA"
"1769",204717,464655.5,139.210275745363,"BA"
"1770",204742,464655.5,136.708897889568,"BA"
"1771",204767,464655.5,167.007409131623,"XF"
"1772",204792,464655.5,150.101469850561,"XF"
"1773",204817,464655.5,96.1983733882883,"XF"
"1774",204842,464655.5,123.757805379823,"XF"
"1775",204867,464655.5,55.3857467008898,"XF"
"1776",204892,464655.5,59.3412620082894,"XF"
"1777",204917,464655.5,53.6343848374477,"XF"
"1778",204942,464655.5,61.7239829408376,"XF"
"1779",204967,464655.5,71.3565222087863,"XF"
"1780",204992,464655.5,58.8683757009076,"XF"
"1781",205017,464655.5,87.173947702203,"XF"
"1782",205042,464655.5,89.9230063572623,"XF"
"1783",205067,464655.5,76.8988308638583,"XF"
"1784",205092,464655.5,51.5991422223684,"PA"
"1785",205117,464655.5,43.5944462165296,"PA"
"1786",205142,464655.5,54.1217925827222,"PA"
"1787",205167,464655.5,36.6798285284321,"PA"
"1788",205192,464655.5,53.4291947675494,"PA"
"1789",205217,464655.5,37.8441351814103,"PA"
"1790",205242,464655.5,44.5338524005293,"PA"
"1791",205267,464655.5,25.1249519996911,"PA"
"1792",205317,464655.5,38.7895049568936,"PA"
"1793",205342,464655.5,45.2363017444567,"PA"
"1794",205367,464655.5,70.4873374170517,"XF"
"1795",205392,464655.5,92.1521336422358,"XF"
"1796",205417,464655.5,188.655755346472,"XF"
"1797",205442,464655.5,57.025961115661,"PA"
"1798",205717,464655.5,60.1806908615797,"BA"
"1799",205742,464655.5,53.2579711174394,"BA"
"1800",207217,464655.5,107.965817302025,"RA"
"1801",207242,464655.5,88.9966160153829,"RA"
"1802",207267,464655.5,88.4889540582736,"RA"
"1803",207292,464655.5,118.242995930509,"RA"
"1804",207317,464655.5,64.832702881252,"RA"
"1805",207342,464655.5,127.62901935555,"RA"
"1806",207367,464655.5,107.496499719138,"RA"
"1807",207392,464655.5,92.2361882188658,"RA"
"1808",207417,464655.5,131.062367024742,"RA"
"1809",207442,464655.5,119.480371592478,"RA"
"1810",207492,464655.5,95.6571107804468,"RA"
"1811",207517,464655.5,110.217534297278,"RA"
"1812",201742,464680.5,101.323809058061,"XF"
"1813",201767,464680.5,143.985587974885,"XF"
"1814",201792,464680.5,63.8832555330877,"PA"
"1815",201817,464680.5,64.7749182677644,"PA"
"1816",201842,464680.5,68.2152516397407,"PA"
"1817",201867,464680.5,80.6224529688353,"PA"
"1818",201892,464680.5,30.1864448824628,"PA"
"1819",201917,464680.5,92.3848338718466,"XF"
"1820",201942,464680.5,101.497359901713,"XF"
"1821",201967,464680.5,51.6764455478429,"XF"
"1822",201992,464680.5,111.009438647799,"XF"
"1823",202142,464680.5,74.3439981751663,"XF"
"1824",202192,464680.5,60.8659587844308,"PA"
"1825",202217,464680.5,55.0363926958567,"BA"
"1826",202242,464680.5,71.7388318176904,"BA"
"1827",202267,464680.5,45.1764728385816,"BA"
"1828",202317,464680.5,70.1565102662166,"BA"
"1829",202342,464680.5,101.2032866612,"BA"
"1830",202367,464680.5,65.9153393496247,"BA"
"1831",202392,464680.5,43.1100657357533,"BA"
"1832",202417,464680.5,51.7413420315457,"BA"
